ISO code,Country and areas,Survey year,Year*,United Nations Region,United Nations Sub-Region,SDG Region,UNICEF Region,UNICEF Sub-Region,WHO Region,World Bank Income Classification,World Bank Region,LDC,LIFD,LLDC or SIDS,UNICEF Survey ID,WHO Global Database Number,Type of Estimate,WHZ Survey Sample (N),Severe Wasting,Severe Wasting Footnote,Wasting,Wasting Footnote,Overweight,Overweight Footnote,HAZ Survey Sample (N),Stunting,Stunting Footnote,WAZ Survey Sample (N),Underweight,Underweight Footnote,Fieldwork period,Report Author,Source,Short Source,U5 Population ('000s)
KWT,KUWAIT,2014,2014,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,2064,03586,External Reanalysis,2864.0,0.6,43,2.4,43,8.7,43,2864.0,5.8,43,2864.0,3.0,43,"January,2014-December,2014","Food & Nutrition Administration, Ministry of Health, Kuwait","Kuwait Nutrition Surveillance System [KNSS] 2014. Kuwait city, Kuwait: Food & Nutrition Administration, 2015",Surveillance,319.8309937
KWT,KUWAIT,2015,2015,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,873,03305,Reanalyzed,2615.0,0.7,r 43,3.0,r 43,7.5,r 43,2591.0,5.2,r 43,2612.0,3.2,43,"January,2015-December,2015","Food and Nutrition Administration, Ministry of Health",The Kuwait Nutrition Surveillance System [KNSS] 2015 Annual Report. Kuwait City. Food & Nutrition Administration,Surveillance,320.9140015
KWT,KUWAIT,2016,2016,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,2687,03397,Reanalyzed,3099.0,0.5,r 43,2.3,r 43,9.3,r 43,3145.0,6.3,r 43,3097.0,3.3,43,"January,2016-December,2016","Food & Nutrition Administration, Ministry of Health, Kuwait","Kuwait Nutrition Surveillance System [KNSS] 2016. Kuwait city, Kuwait: Food & Nutrition Administration",Surveillance,315.1849976
KWT,KUWAIT,2017,2017,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,2688,03398,Reanalyzed,3406.0,0.7,r 43,2.4,r 43,9.1,r 43,3389.0,5.8,r 43,3424.0,3.6,43,"January,2017-December,2017","Food & Nutrition Administration, Ministry of Health, Kuwait","Kuwait Nutrition Surveillance System [KNSS] 2017. Kuwait city, Kuwait: Food & Nutrition Administration",Surveillance,307.9379883
KWT,KUWAIT,2018,2018,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,8049,09715,Reanalyzed,3387.0,0.9,r 43,2.7,r 43,11.9,r 43,3407.0,7.5,r 43,3434.0,3.7,43,,National Institute of Statistics,Kuwait Civil Registration and Vital Statistics (2018 Extract),CRVS,304.6669922
KWT,KUWAIT,2019,2019,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,8050,09716,Reanalyzed,3400.0,0.8,r 43,2.0,r 43,9.8,r 43,3387.0,6.0,r 43,3414.0,2.8,43,,National Institute of Statistics,Kuwait Civil Registration and Vital Statistics (2019 Extract),CRVS,295.9490051
KWT,KUWAIT,2020,2020,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,8051,09717,Reanalyzed,2217.0,0.8,r 43,2.3,r 43,12.1,r 43,2207.0,6.4,r 43,2224.0,2.5,43,,National Institute of Statistics,Kuwait Civil Registration and Vital Statistics (2020 Extract),CRVS,278.1489868
KGZ,KYRGYZSTAN,1997,1997,Asia,Central Asia,Central Asia and Southern Asia,ECA,EECA,EURO,Lower Middle Income,Europe & Central Asia,,Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),388,01841,Reanalyzed,1020.5,0.8,b,2.7,b,9.5,w 2,1025.1,32.4,w 2,,8.1,b,"August,1997-November,1997",Research Institute of Obstetrics and Pediatrics/Kyrgyz Republic and Macro International,"Kyrgyz Republic demographic and health survey 1997. Demographic and Health Surveys. Bishkek City, Kyrgyz Republic, 1998",DHS,586.2230225
KGZ,KYRGYZSTAN,2005-06,2006,Asia,Central Asia,Central Asia and Southern Asia,ECA,EECA,EURO,Lower Middle Income,Europe & Central Asia,,Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),389,02827,Reanalyzed,2910.8,1.0,,3.4,,10.7,,2919.0,18.1,,2944.0,2.7,,"November,2005-February,2006",National Statistical Committee of the Kyrgyz Republic ,"Multiple indicator cluster survey 2006, Kyrgyz Republic. Final report. Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrkyz Republic and United Nations Children's Fund, 2007",MICS,543.53302
KGZ,KYRGYZSTAN,2009,2009,Asia,Central Asia,Central Asia and Southern Asia,ECA,EECA,EURO,Lower Middle Income,Europe & Central Asia,,Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),390,03171,Reported,,0.1,b,1.4,b,4.4,w 21,,22.6,w 21,,4.7,b,"June,2009-July,2009","Ministry of Health, National Statistical Committee, UNICEF, Kyrgyz-Swiss-Swedish Health Project, US CDC.","National survey of the nutritional status of children 6-59 months of age and their mothers, Kyrgyzstan 2009. Bishkek: Ministry of Health, National Statistical Committee, UNICEF, Kyrgyz-Swiss-Swedish Health Project, US CDC, 2010.",NNS,612.2910156
KGZ,KYRGYZSTAN,2012,2012,Asia,Central Asia,Central Asia and Southern Asia,ECA,EECA,EURO,Lower Middle Income,Europe & Central Asia,,Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),391,02868,Reanalyzed,4358.9,1.3,,2.8,,8.9,,4376.8,17.9,,4421.0,3.8,,"August,2012-December,2012","National Statistical Committee of the Kyrgyz Republic (NSC), Ministry of Health [Kyrgyz Republic], and ICF International.","Kyrgyz Republic demographic and health survey 2012. Demographic and Health Surveys. Bishkek, Kyrgyz Republic, and Calverton, Maryland, USA: NSC, MOH, and ICF International, 2013",DHS,711.2050171
KGZ,KYRGYZSTAN,2014,2014,Asia,Central Asia,Central Asia and Southern Asia,ECA,EECA,EURO,Lower Middle Income,Europe & Central Asia,,Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),392,03239,Reanalyzed,4414.5,0.8,,2.8,,7.0,,4412.3,12.9,,4440.6,2.8,,"April,2014-June,2014",National Statistical Committee of the Kyrgyz Republic and UNICEF.,"Kyrgyzstan multiple indicator cluster survey 2014: Final Report (MICS). Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF, 2014.",MICS,769.132019
KGZ,KYRGYZSTAN,2018,2018,Asia,Central Asia,Central Asia and Southern Asia,ECA,EECA,EURO,Lower Middle Income,Europe & Central Asia,,Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),2102,03399,Reanalyzed,3410.7,0.7,,2.0,,6.9,,3422.2,11.8,,3440.2,1.8,,"September,2018-November,2018",National Statistical Committee of the Kyrgyz Republic and UNICEF,"Kyrgyzstan Multiple Indicator Cluster Survey 2018, Survey Findings Report. Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF. ",MICS,811.0949707
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1993,1993,Asia,South-Eastern Asia,Eastern Asia and South-eastern Asia,EAP,EAP,WPRO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,Landlocked developing countries (LLDCs),393,01522,Adjusted,1365.0,,,11.8,c,,,1365.0,53.6,c,1365.0,39.8,c,"May,1993-July,1993",Ministry of Public Health.,"Women and children in the Lao People's Democratic Republic. Results from the LAO social indicator survey (LSIS). Vientiane: Mother and Child Institute, 1994a",Other,811.8630371
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1994,1994,Asia,South-Eastern Asia,Eastern Asia and South-eastern Asia,EAP,EAP,WPRO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,Landlocked developing countries (LLDCs),394,01249,Adjusted,2950.0,,,12.3,c,,,2950.0,52.9,c,2950.0,35.9,c,,Food and Agriculture Organization,"Diagnostic de la situation nutritionnel et consommationn alimentaire au Laos. Rapport complet de l'étude sur l'état nutritionnel de la population Laotienne. ESNA: TCP/LAO/2354. Rome: Food and Agriculture Organization, 1995 ",Other,826.9569702
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2000,2000,Asia,South-Eastern Asia,Eastern Asia and South-eastern Asia,EAP,EAP,WPRO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,Landlocked developing countries (LLDCs),1224,02355,Reanalyzed,1462.2,7.5,,17.5,,2.7,,1390.8,47.5,,1420.9,35.6,,"March,2000-April,2000","National Statistical Center; Ministry of Health, National Institute of Public Health [Lao People's Democratic Republic].

","Laos Multiple Indicator Cluster Survey 2000. New York, United States: United Nations Children's Fund (UNICEF).",MICS,818.9840088
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2006,2006,Asia,South-Eastern Asia,Eastern Asia and South-eastern Asia,EAP,EAP,WPRO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,Landlocked developing countries (LLDCs),396,02921,Reanalyzed,3979.4,1.7,,7.4,,1.3,,3954.6,47.7,,3992.2,31.6,,"March,2006-June,2006",Department of Statistics and UNICEF.,"Lao PDR multiple indicator cluster survey 2006, final report. Vientiane, Lao PDR: Department of Statistics and UNICEF, 2008",MICS,778.5240479
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2011-12,2011,Asia,South-Eastern Asia,Eastern Asia and South-eastern Asia,EAP,EAP,WPRO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,Landlocked developing countries (LLDCs),397,03176,Reanalyzed,10671.3,1.4,s,5.9,s,2.0,s,10618.3,44.2,,10814.4,26.6,s,"September,2011-March,2012",Ministry of Health (MoH) and Lao Statistics Bureau (LSB).,"Lao social indicator survey LSIS (MICS/DHS). Vientiane, Lao PDR: MoH and LSB, 2012",MICS-DHS,776.9169922
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2015,2015,Asia,South-Eastern Asia,Eastern Asia and South-eastern Asia,EAP,EAP,WPRO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,Landlocked developing countries (LLDCs),1405,03400,Reanalyzed,29788.4,2.4,s,9.7,s,2.5,s,29642.3,35.5,,29998.9,25.5,s,"May,2015-September,2015",National Institute of Public Health,"Lao Child Anthropometry Assessment Survey: Add-On to the 2015 National Immunization Survey, Final Report, February 2016",Other,766.8930054
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2017,2017,Asia,South-Eastern Asia,Eastern Asia and South-eastern Asia,EAP,EAP,WPRO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,Landlocked developing countries (LLDCs),2242,03401,Reanalyzed,11358.7,3.0,,9.0,,3.5,,11369.6,33.1,,11555.1,21.1,,"July,2017-November,2017",Lao Statistics Bureau,"Lao Social Indicator Survey II 2017, Survey Findings Report. Vientiane, Lao PDR: Lao Statistics Bureau and UNICEF",MICS-DHS,779.598999
LVA,LATVIA,2020-21,2021,Europe,Northern Europe,Northern America and Europe,ECA,WE,EURO,High Income,Europe & Central Asia,,,,8941,09759,Reanalyzed,185.2,0.0,b,1.6,b,6.5,rw 29,193.1,0.5,rw 29,,0.0,b,"November,2020-April,2021","Centre for Disease Prevention and Control, Latvia","P?T?JUMS PAR FIZISKO AKTIVIT?TI, UZTURA PARADUMIEM UN ?ERME?A MASAS INDEKSU 5-6 GAD?GIEM PIRMSSKOLAS VECUMA B?RNIEM LATVIJ?",Other,93.31099701
LBN,LEBANON,2004,2004,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,Lower Middle Income,Middle East & North Africa,,,,399,02913,External Reanalysis,1128.0,2.9,,6.6,,,,1128.0,16.5,,1128.0,4.2,,"April,2004-November,2004",The Arab League and the Repubic of Lebanon.,"Lebanon family health survey 2004: Principal report. Tutelian M, Khayyat M , Monem AA, eds. The Pan Arab Project for Family Health, 2006",PAPFAM,429.9819946
LBN,LEBANON,2021,2021,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,Lower Middle Income,Middle East & North Africa,,,,8846,09712,Reanalyzed,2591.8,0.3,s,1.4,s,4.6,s,2598.4,7.0,,2604.4,3.4,s,"August,2021-September,2021",Lebanon Nutrition Sector,Lebanon National Nutrition SMART Survey,SMART,445.1350098
LSO,LESOTHO,1992,1992,Africa,Southern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),400,01313,Adjusted,4687.0,,,3.2,c,,,4687.0,39.2,c,4687.0,13.8,c,"May,1992-June,1992",Ministries of Health and Agriculture.,"National nutrition survey report, May-June 1992. Maseru, Kingdom of Lesotho, 1992",NNS,283.3110046
LSO,LESOTHO,1993,1993,Africa,Southern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),401,01524,Adjusted,449.0,,,22.4,bc,,,449.0,37.5,bc,449.0,18.9,bc,"October,1993-December,1993",Ministry of Health.,"National survey on iodine, vitamin A and iron status of women and children in Lesotho. Maseru, Lesotho, 1994",Other,281.8739929
LSO,LESOTHO,2004-05,2004,Africa,Southern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),403,02798,Reanalyzed,1687.8,2.2,,5.6,,6.7,,1667.3,44.7,,1753.8,16.6,,"September,2004-January,2005","Ministry of Health and Social Welfare (MOHSW) [Lesotho], Bureau of Statistics (BOS) [Lesotho], and ORC Macro.","Lesotho demographic and health survey 2004. Demographic and Health Surveys. Calverton, Maryland: MOH, BOS, and ORC Macro, 2005",DHS,257.4840088
LSO,LESOTHO,2009-10,2009,Africa,Southern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),404,03098,Reanalyzed,2118.0,1.5,,3.8,,7.3,,2113.6,39.3,,2137.6,13.4,,"October,2009-January,2010",Ministry of Health and Social Welfare (MOHSW) [Lesotho] and ICF Macro.,"Lesotho demographic and health survey 2009. Demographic and Health Surveys. Maseru, Lesotho: MOHSW and ICF Macro, 2010",DHS,258.2969971
LSO,LESOTHO,2014,2014,Africa,Southern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),405,03251,Reanalyzed,1881.6,0.6,,2.8,,7.5,,1893.3,33.4,,1914.0,10.5,,"September,2014-December,2014",Ministry of Health and ICF International.,"Lesotho demographic and health survey (2014 LDHS): Key indicators. Demographic and Health Surveys. Maseru, Lesotho: Ministry of Health and ICF International, 2015",DHS,267.5969849
LSO,LESOTHO,2018,2018,Africa,Southern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),Landlocked developing countries (LLDCs),3508,03402,Reanalyzed,3151.4,0.8,,2.1,,6.6,,3141.7,34.6,,3170.9,10.5,,"April,2018-September,2018",Bureau of Statistics,"Lesotho Multiple Indicator Cluster Survey 2018, Survey Findings Report. Maseru, Lesotho: Bureau of Statistics.",MICS,274.54599
LBR,LIBERIA,1999-00,2000,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,406,02437,Reanalyzed,45162.6,2.2,r,7.4,r,4.6,r,45270.4,45.3,r,46034.2,22.8,,"November,1999-April,2000","Ministry of Health and Social Welfare, UNICEF, Christian Health Association of Liberia.","Liberia national nutrition survey 1999-2000. Monrovia, Liberia, 2001",NNS,496.6490173
LBR,LIBERIA,2006-07,2007,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,407,02873,Reanalyzed,5342.8,3.0,,7.9,,4.2,,5281.3,39.6,,5440.6,20.4,,"December,2006-April,2007","LISGIS, Ministry of Health and Social Welfare, National AIDS Control Program and Macro International Inc.","Liberia demographic and health survey 2007. Demographic and Health Surveys. Monrovia, Liberia: Liberia Institute of Statistics and Geo-Information Services (LISGIS) and Macro International Inc., 2008",DHS,625.5109863
LBR,LIBERIA,2010,2010,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,408,03306,Reanalyzed,6476.5,1.0,rs,4.0,rs,2.7,rs,6376.5,39.0,r,6395.0,16.6,s,"May,2010-August,2010","Ministry of Agriculture, World Food Programme, Liberia Institute of Statistics and Geo Information Services and UNICEF.",The 2010 State of Food and Nutrition Security in Liberia.,CFSVA,680.9769897
LBR,LIBERIA,2013,2013,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,409,03233,Reanalyzed,3561.5,2.0,,5.6,,3.2,,3576.9,32.1,,3624.6,15.3,,"March,2013-July,2013","Liberia Institute of Statistics and Geo-Information Services, Ministry of Health and Social Welfare, National AIDS Control Program, ICF International.","Demographic and health survey 2013. Demographic and Health Surveys. Monrovia, Liberia: Liberia Institute of Statistics and Geo-Information Services (LISGIS) and ICF International, 2014",DHS,717.2139893
LBR,LIBERIA,2016,2016,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,2670,03403,Reanalyzed,5954.9,0.7,rs,4.3,rs,2.7,rs,5918.9,30.1,r,5925.2,13.6,s,"May,2016-June,2016",Central Statistics Office,Liberia 2016 National Nutrition and Mortality Survey,SMART,732.0419922
LBR,LIBERIA,2019-20,2019,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,4192,03476,Reanalyzed,2824.9,0.5,,3.4,,4.4,,2813.9,29.8,,2830.9,10.9,,"October,2019-February,2020","Liberia Institute of Statistics and Geo-Information Services (LISGIS), Ministry of Health, and ICF.","Liberia Demographic and Health Survey 2019-20. Monrovia, Liberia and Rockville, Maryland, USA/ Liberia Institute of Statistics and Geo-Information Services (LISGIS), Ministry of Health [Liberia], and ICF. 2021. ",DHS,735.8359985
LBY,LIBYA,1995,1995,Africa,Northern Africa,Western Asia and Northern Africa,MENA,MENA,EMRO,Upper Middle Income,Middle East & North Africa,,,,410,01605,Reanalyzed,4451.9,1.5,r,3.6,r,13.4,r,4562.1,21.1,pr,4681.2,4.2,p,"July,1995-September,1995","Committee for Health and Social Insurance (Libya), League of Arab States. ","Libyan maternal and child health survey. PAPCHILD Surveys. Cairo: The League of Arab States, 1997 ",PAPFAM,576.5770264
LBY,LIBYA,2007,2007,Africa,Northern Africa,Western Asia and Northern Africa,MENA,MENA,EMRO,Upper Middle Income,Middle East & North Africa,,,,411,02923,External Reanalysis,10723.0,2.9,,6.5,,22.4,,10723.0,21.0,,10723.0,5.6,,"May,2007-October,2007",National Center for Infectious and Chronic Disease Control [Jamahiriya] and Pan-Arab Project for Family Health.,"National Libyan family health survey. PAPFAM surveys. Cairo: The league of Arab States, 2008",PAPFAM,672.690979
LBY,LIBYA,2014,2014,Africa,Northern Africa,Western Asia and Northern Africa,MENA,MENA,EMRO,Upper Middle Income,Middle East & North Africa,,,,1865,03404,Reported,9876.0,5.3,,10.2,,29.6,,9876.0,38.1,,9876.0,11.7,,"April,2014-June,2014",Bureau of Statistics and Census (Libya),Libya 2014 National Family Health Survey,PAPFAM,670.9890137
LTU,LITHUANIA,2021,2021,Europe,Northern Europe,Northern America and Europe,ECA,WE,EURO,High Income,Europe & Central Asia,,,,8994,09862,Reanalyzed,68882.0,0.7,b,4.8,b,4.3,rw 27,69145.0,4.1,rw 27,69111.0,2.5,w 27,"January,2021-December,2021",,Lithuania Child Health Monitoring Information System 2021,Surveillance,139.8880005
MDG,MADAGASCAR,1992,1992,Africa,Eastern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,412,00878,Reanalyzed,4500.5,1.2,,6.4,,1.6,,4292.0,60.5,,4318.8,35.2,,"May,1992-November,1992","Refeno G, Rabeza V, Mboup G, Schoemaker J.","Enquête nationale démographique et sanitaire 1992. Demographic and Health Surveys. Centre National de Recherches sur l'Environnement. Antananarivo, Madagascar, 1994",DHS,2296.088867
